Students	144000
82505	3267 2832 13271 289
82506	17910 10034 17051 14184
82507	10542 17715 14191 17392
82508	16547 3272 11407 7594
82509	1693 11008 4208 5056
82510	17941 17020 6782 10542
82511	14260 11038 14620 9074
82512	8832 14117 7338 482
82513	2892 6220 14232 6850
82514	10497 13334 2021 9795
82515	16046 13037 5016 10339
82516	7376 5570 11859 14856
82517	16128 6605 2492 4959
82518	6874 5069 11004 15302
82519	17661 15381 15550 17254
82520	6258 13288 17957 2672
82521	16052 5702 6732 5948
82522	11365 4313 13696 852
82523	7519 2706 4812 12240
82524	13575 5807 9331 14388
82525	840 7981 12945 7640
82526	12404 2329 1334 2595
82527	3712 10774 15617 11503
82528	14974 6600 3384 7605
82529	8727 12970 4159 13482
82530	8624 14749 12474 15046
82531	6236 10222 7682 6617
82532	8953 5961 2990 14859
82533	13687 4576 3960 8449
82534	708 9009 223 14921
82535	15445 7738 12994 12673
82536	11108 6174 17989 15597
82537	3529 6720 6788 12161
82538	10420 14750 17855 9133
82539	8230 5040 4193 7903
82540	918 7955 15854 13874
82541	8159 859 15608 5375
82542	12692 2418 8508 7703
82543	1918 485 4783 4198
82544	5231 2634 7467 17807
82545	12261 9530 15996 16506
82546	13155 1774 1159 6894
82547	16435 6678 2496 6436
82548	13059 3061 10459 17338
82549	15168 6483 8234 11357
82550	3995 566 7567 358
82551	1697 7923 5637 1021
82552	14842 6713 15062 7330
82553	1169 2534 7476 7705
82554	3517 14059 17383 4569
82555	17770 1867 10705 10563
82556	13785 4966 9898 17543
82557	2016 12723 16551 12930
82558	11303 680 7120 17351
82559	5789 4197 14147 4110
82560	5427 13031 3680 7530
82561	5889 10878 16475 17317
82562	3338 5474 9184 12774
82563	4159 7734 7531 14833
82564	16050 9504 1246 10983
82565	11570 203 6252 10237
82566	5998 17631 3652 8217
82567	13020 17774 7980 11592
82568	7085 3032 4881 585
82569	9094 8967 2020 8830
82570	4272 4775 12002 9886
82571	10516 2035 180 11299
82572	15131 16051 8375 10890
82573	14627 4918 121 3387
82574	2112 15276 2481 7567
82575	16851 12059 12777 5474
82576	1724 14086 9754 17273
82577	3830 14505 3167 16070
82578	17286 10282 13313 13917
82579	16655 17414 16501 16926
82580	7493 11584 1141 9505
82581	6475 17533 14659 6158
82582	13614 9717 4444 4069
82583	4651 6558 1808 12972
82584	3832 13756 6676 969
82585	17553 2319 2251 7458
82586	11982 6966 15010 11850
82587	10158 12710 4398 89
82588	9716 16406 9960 7072
82589	14653 12986 14209 6065
82590	14005 11469 2232 13399
82591	14404 15579 13387 17444
82592	1811 2227 12951 12884
82593	15855 6972 8147 7126
82594	6730 6955 1927 7462
82595	3187 16304 7497 3183
82596	14487 2531 4767 8553
82597	8900 11368 17603 5770
82598	15248 13546 13341 4179
82599	5870 11465 9043 15920
82600	2889 9903 1338 13519
82601	892 9174 8535 13877
82602	12625 14448 5483 16621
82603	12233 10496 14072 2326
82604	677 17740 15354 15081
82605	10301 17097 6299 10843
82606	5002 16462 14672 9888
82607	5183 11376 3449 16233
82608	10595 17165 454 3350
82609	7503 10966 16177 15002
82610	2270 14045 1474 1055
82611	9822 15929 10227 17173
82612	6471 2289 16097 1128
82613	12636 7383 3039 8882
82614	3192 9139 3751 3740
82615	9904 8601 7109 758
82616	15810 3291 66 9744
82617	6023 2710 2196 13944
82618	2364 9496 10983 1605
82619	1157 7051 12336 11823
82620	4586 9298 16055 12406
82621	12912 14979 6013 2978
82622	12885 4738 15590 13556
82623	5511 9418 6804 9743
82624	10388 7546 12263 1088
82625	8800 10855 13371 8817
82626	13129 13856 17430 11950
82627	710 9613 15747 9832
82628	2542 9788 3468 15497
82629	16100 8219 3524 532
82630	499 14399 14175 17594
82631	12339 4484 10794 11252
82632	14341 13432 9508 7165
82633	11396 1502 14435 2776
82634	15544 59 14758 15810
82635	7759 11210 12730 327
82636	17018 11390 5621 12201
82637	5062 9352 6167 2430
82638	4324 3895 9592 8375
82639	9963 9771 5776 16700
82640	17601 7101 583 4736
82641	11488 8749 4378 1237
82642	3404 908 15746 16621
82643	7867 17855 16701 4221
82644	3268 13720 3103 13616
82645	10677 10159 15515 1560
82646	2365 4204 13784 17466
82647	28 6037 14608 998
82648	7352 2937 1403 9362
82649	6469 10833 1762 4951
82650	13200 7471 11455 14696
82651	9313 13600 11687 3527
82652	614 7411 13443 8949
82653	3157 17859 10312 17687
82654	16506 6987 5936 2254
82655	521 1838 11780 14293
82656	17928 9295 17723 4445
82657	14736 13053 16046 7927
82658	16817 16900 16811 12855
82659	15460 12193 16058 12782
82660	17004 7816 11127 10040
82661	9565 6310 13172 15678
82662	11998 13992 6501 17691
82663	16496 13081 11649 8309
82664	14284 15412 12725 4504
82665	3679 4494 13911 9207
82666	10055 4662 13318 5533
82667	14075 11765 17518 13563
82668	3645 6371 17007 629
82669	16525 15494 12789 4080
82670	15260 15359 16855 16012
82671	14232 4109 14434 16302
82672	14039 8477 12483 9669
82673	3366 13525 15603 11494
82674	17967 10176 13902 14364
82675	10589 5577 4345 13106
82676	704 10622 6082 15338
82677	9124 12290 2652 17046
82678	9005 13850 13581 3439
82679	15851 15333 16962 11595
82680	7085 11865 16322 4402
82681	914 1098 6273 15632
82682	8023 2877 6895 17249
82683	6311 3780 11900 2035
82684	13079 1918 2668 15384
82685	11018 7540 1273 6614
82686	9685 13985 6394 4855
82687	17368 399 7174 11738
82688	5769 9535 9047 9455
82689	2572 14831 13331 1936
82690	8084 5682 4142 13885
82691	2572 3236 13384 183
82692	3240 17770 11949 2017
82693	8721 6404 8913 14341
82694	12259 3101 6690 7452
82695	9194 11895 5397 5251
82696	647 17598 12064 16041
82697	2482 880 16810 15370
82698	6210 16882 4247 2789
82699	3834 4369 5862 1517
82700	10143 7865 12911 16685
82701	3102 16997 17827 1283
82702	9277 5311 5736 363
82703	82 6596 17360 15979
82704	10806 6040 2380 9238
82705	11144 2604 7733 3588
82706	1278 9435 5952 4782
82707	10725 12050 12532 7169
82708	7210 12758 3661 928
82709	17070 328 13008 11331
82710	3285 1394 7486 11264
82711	17520 17252 15978 8042
82712	3753 3615 14483 17624
82713	8580 17010 5488 10813
82714	15421 16684 8646 15964
82715	12035 11532 10270 11562
82716	12387 8213 123 10994
82717	14456 4513 8446 10897
82718	3555 11585 17034 4958
82719	3568 15907 14890 397
82720	17882 16902 2115 128
82721	11183 4000 7214 16574
82722	5293 7481 9009 7153
82723	2648 415 7413 4643
82724	9259 223 15125 4188
82725	9088 6291 1887 7948
82726	16129 8289 11699 12932
82727	11136 17765 8757 3986
82728	10507 6519 8914 11116
82729	9270 3395 4194 4298
82730	5153 9735 2786 14809
82731	419 13655 10816 17214
82732	12250 1680 8860 15938
82733	13067 8818 1108 9400
82734	189 9701 11740 16890
82735	7718 2595 5312 6501
82736	16463 1515 8951 4702
82737	326 8755 2253 16747
82738	6760 5362 700 8431
82739	17007 6612 17157 2367
82740	14887 7719 17737 16597
82741	13231 8756 4693 5856
82742	15741 3347 7709 9267
82743	15561 4666 14178 13739
82744	14281 910 2140 7281
82745	945 2986 1165 9308
82746	17105 1655 13487 11431
82747	9635 1135 1502 12018
82748	10127 14722 2611 14967
82749	2823 3653 323 10697
82750	13627 14534 5434 5714
82751	3282 2231 1433 12567
82752	12934 13412 13541 1296
82753	10465 2738 14073 14141
82754	14946 73 15077 16488
82755	2817 17684 2133 11545
82756	1769 1987 1399 3549
82757	5346 12602 7565 529
82758	14848 4717 17632 562
82759	5937 11548 16940 8483
82760	8149 10291 5533 15224
82761	7301 12587 9907 12167
82762	13176 15435 897 10369
82763	11010 497 4626 7528
82764	15925 11062 1072 6524
82765	9615 11203 12181 17974
82766	4220 4778 11158 265
82767	14524 16434 17433 2777
82768	15294 16415 17886 14795
82769	4969 6012 3820 7918
82770	2006 10534 6312 9239
82771	5226 14794 12191 11586
82772	13567 7737 6040 5453
82773	5013 5803 16932 13820
82774	15334 6223 16891 17816
82775	3940 12366 6357 8305
82776	7832 6462 4698 433
82777	14810 14160 16623 10234
82778	15967 7159 4199 5441
82779	4583 5014 5271 11321
82780	1139 3713 5908 3711
82781	17926 4030 1901 13519
82782	1851 15286 15242 1141
82783	381 12116 13474 4848
82784	4345 11281 7229 13925
82785	14404 7392 2234 17812
82786	9739 4543 14652 14747
82787	13799 5102 15393 11359
82788	6245 14919 13628 4644
82789	14392 16615 1316 5035
82790	8112 8955 2305 10468
82791	17184 3925 13218 5087
82792	7132 11427 5612 9319
82793	2686 10632 4133 608
82794	1787 2209 3819 17102
82795	13639 17824 16287 9499
82796	17406 9507 3022 2454
82797	1930 9503 17883 7046
82798	64 17906 11636 5678
82799	12122 15224 6813 6170
82800	17376 4858 16447 11043
82801	6751 11494 9824 12083
82802	8835 10246 12875 15823
82803	13298 4131 1252 6956
82804	4883 16500 6694 12805
82805	15571 13254 17628 2500
82806	13510 3354 10664 8624
82807	1132 2878 7149 15888
82808	9876 5790 13274 10258
82809	13359 12202 16303 9317
82810	14147 1984 4126 8296
82811	11740 9553 3784 7708
82812	13575 8114 5325 8168
82813	15087 2729 14249 16517
82814	16683 4818 4739 1433
82815	13505 10988 7413 444
82816	2358 1730 2941 4428
82817	14132 300 9539 1956
82818	14632 16096 9244 3132
82819	2969 4639 16466 15950
82820	12989 14738 13345 878
82821	8407 6075 17969 5643
82822	136 9799 15809 1782
82823	5502 11217 14478 14830
82824	12350 3656 14840 9130
82825	11448 9147 10962 17023
82826	11770 3108 12639 2810
82827	16260 6430 15110 4641
82828	17272 13575 9999 12927
82829	14239 1986 1901 17463
82830	14950 4374 16731 155
82831	11436 10664 12054 2808
82832	631 373 12034 15074
82833	12028 7209 1948 14574
82834	9361 1320 10962 14794
82835	2322 3982 7159 8158
82836	16321 13959 12783 13482
82837	16877 10262 2925 17556
82838	6267 15700 10215 2067
82839	1178 4271 6590 13482
82840	8246 6031 3268 7364
82841	17225 3129 5331 15212
82842	9089 3148 5735 10126
82843	6417 2909 5345 6051
82844	14961 6321 14270 13126
82845	12208 6655 6063 4809
82846	9142 11436 9401 4274
82847	11127 14776 2943 15483
82848	10096 11802 4857 1978
82849	998 15597 8906 16444
82850	12907 6875 10127 493
82851	7417 17989 7611 2896
82852	9193 17832 7321 17829
82853	9917 13002 17372 10076
82854	13716 7079 1069 3954
82855	17614 13197 8793 1745
82856	16095 12726 5462 476
82857	10591 7002 9948 12896
82858	5249 10821 6849 8777
82859	7808 4788 10283 7258
82860	16511 13702 17671 13647
82861	885 11649 10335 5194
82862	12705 12211 8479 13868
82863	11754 16862 4828 15896
82864	14900 10720 14747 15933
82865	2901 5873 9735 3381
82866	14052 12919 10190 14075
82867	5644 9332 9501 8743
82868	7293 13146 8905 9140
82869	6776 17167 6769 1349
82870	6216 4664 10850 2497
82871	14747 13975 15677 1236
82872	3208 2752 6915 17107
82873	1545 13116 3085 11810
82874	7609 6713 7183 6199
82875	1439 4824 17918 16163
82876	16259 15012 10813 528
82877	4833 8349 13236 3793
82878	8877 13594 16464 2151
82879	6617 11719 2607 3326
82880	1628 17173 2136 15819
82881	7620 7033 7892 4962
82882	14233 767 2904 14653
82883	13010 388 15638 3797
82884	11000 12079 12127 12562
82885	6854 17502 1960 11910
82886	14292 14473 10409 16061
82887	11403 902 977 15174
82888	12118 9224 6848 572
82889	15157 2129 17678 4105
82890	5747 16487 16908 13084
82891	17262 16859 6432 8754
82892	12577 13011 4649 8128
82893	13379 8030 17258 1641
82894	15815 4998 1955 3445
82895	5793 8142 7443 14029
82896	15994 2696 1946 13393
82897	14276 8719 12146 3466
82898	3792 1358 3788 14211
82899	7920 10614 8199 10438
82900	9192 8982 7746 17580
82901	14054 17300 2472 7250
82902	2641 904 552 5549
82903	2204 10587 3932 766
82904	3516 761 5856 895
82905	9033 10309 16749 10552
82906	3957 8598 12874 4233
82907	16206 6435 4684 15117
82908	13931 1958 10245 10791
82909	7210 15800 4413 5454
82910	12224 14701 1481 7665
82911	9302 10177 1368 14881
82912	8029 16966 5481 6580
82913	4957 3778 4253 1326
82914	14727 4218 2070 13709
82915	13459 16416 11465 12588
82916	5568 13650 700 6939
82917	11622 13586 8313 6891
82918	14009 8321 8116 14128
82919	4978 6446 4151 8087
82920	9693 1386 16048 11351
82921	11292 3342 7328 15233
82922	4254 12506 16810 9914
82923	10709 5911 13189 11948
82924	13453 12127 5046 17014
82925	7470 9022 6281 3951
82926	11485 8678 9833 3289
82927	2758 2858 12404 17506
82928	5768 12951 8818 7265
82929	12929 17312 1127 3076
82930	15946 14919 5156 15682
82931	4179 5516 15062 3466
82932	13457 17095 14632 8055
82933	13496 4800 2273 17955
82934	11565 17144 14550 5461
82935	4666 1691 16968 17470
82936	4478 16926 3694 7507
82937	11033 6638 14882 12744
82938	11876 7389 16029 13710
82939	9754 90 1610 17557
82940	3999 14839 11644 6112
82941	3354 10256 16561 2679
82942	14277 9940 891 6845
82943	11530 14451 14165 16916
82944	5443 562 11701 1586
82945	15365 14242 13513 1794
82946	11016 9047 15572 5351
82947	15377 17821 9688 1853
82948	1134 15828 10901 4934
82949	12154 2976 8720 9241
82950	13782 2436 14997 12433
82951	9732 6831 13308 15388
82952	11679 1910 16361 8766
82953	15306 6141 8232 5885
82954	9285 13355 14639 16875
82955	4401 14327 745 11384
82956	15717 11985 1044 13386
82957	10205 2684 16116 9331
82958	1709 6372 6956 6884
82959	15404 3204 9976 6641
82960	10172 6800 2934 4718
82961	10564 9359 9165 6055
82962	14419 16660 12428 8217
82963	4883 10795 9358 850
82964	3635 4627 10100 16587
82965	2953 14426 12903 15795
82966	17810 14989 9874 2381
82967	5070 17662 6046 2839
82968	2020 10977 8561 402
82969	2586 15630 8980 7865
82970	6668 7155 17241 17188
82971	11821 9159 1009 2006
82972	14111 4053 16434 3785
82973	6109 12042 2527 5571
82974	4942 7073 4578 2460
82975	11733 587 13479 16368
82976	1147 4412 4273 12172
82977	9666 1884 6518 17376
82978	14301 13256 9371 8173
82979	7341 17324 6136 11137
82980	5073 9818 2078 17945
82981	12981 6921 10743 13979
82982	17357 14916 948 16822
82983	17410 7763 14869 8233
82984	10583 12767 13893 4109
82985	6738 4530 7436 12994
82986	6943 4397 17138 10304
82987	15826 13417 17424 9646
82988	602 16650 13451 2077
82989	16992 13054 6136 13357
82990	17323 13189 2889 10110
82991	11103 7034 15747 10074
82992	3323 7035 10817 9582
82993	14880 4523 10859 12159
82994	11724 13231 9038 14103
82995	4993 2089 1371 733
82996	5446 1048 4454 9277
82997	8400 7370 9143 17051
82998	7061 15734 9923 9681
82999	5230 15488 17640 14772
83000	6746 14329 15680 9035
83001	7494 10219 9036 7883
83002	11255 2257 7040 13611
83003	1908 9848 15102 17185
83004	9600 5531 10950 11510
83005	8212 2363 2600 3759
83006	1005 11258 10431 3331
83007	1487 193 10895 4660
83008	11611 6851 7903 4996
83009	2201 5025 9005 147
83010	10419 5846 16010 4987
83011	959 10433 5438 1257
83012	1962 5560 17634 105
83013	4290 6007 12777 13227
83014	9373 16957 11513 14021
83015	5164 1462 14253 339
83016	2623 10015 2121 15324
83017	5417 2830 13270 5141
83018	10984 16694 12268 4583
83019	14765 5232 1235 15668
83020	2059 122 12270 8984
83021	14659 3962 9938 8288
83022	6076 7041 6488 558
83023	6904 1665 8189 13088
83024	11564 6736 10499 11668
83025	16631 4236 4475 15363
83026	11037 3685 274 5502
83027	7028 15731 5967 2686
83028	10843 10971 2331 15619
83029	17000 9067 15394 16264
83030	15928 13180 15027 7270
83031	12906 16574 5001 17882
83032	4002 6887 7925 10163
83033	11378 6563 15103 9568
83034	2241 16162 2459 7628
83035	4340 15006 13579 320
83036	15550 17547 3002 16710
83037	5350 7125 10077 712
83038	6190 9862 6913 13644
83039	6577 4251 12663 10011
83040	4565 2911 17093 17349
83041	1902 4659 3163 3563
83042	9904 5624 9171 4131
83043	17930 5258 12586 14616
83044	3645 16543 5581 17595
83045	2989 5973 13614 12525
83046	5426 7667 6446 14950
83047	12623 14472 9433 10298
83048	1787 611 16458 2316
83049	4523 9487 10902 6860
83050	4877 3823 5771 5451
83051	353 16378 5440 7049
83052	12819 17152 7256 16382
83053	4523 16842 907 17381
83054	8687 3450 8462 837
83055	2592 11695 10222 9916
83056	1522 8089 4089 12077
83057	12692 3509 3514 2179
83058	2268 288 13852 1760
83059	8130 16560 16152 6022
83060	10072 16963 3262 9810
83061	171 13012 7229 2552
83062	2008 12444 3005 2907
83063	10860 10558 17717 7817
83064	3936 9862 10385 7167
83065	2744 3852 8858 10800
83066	13977 14257 11591 16898
83067	3331 13947 5165 9460
83068	4856 3532 4431 11839
83069	1233 745 16823 12050
83070	7227 11271 9619 4262
83071	2058 10929 11262 5750
83072	3055 7131 14697 2469
83073	17349 8269 9193 770
83074	8054 10020 12238 10786
83075	5104 16321 6493 11515
83076	9291 8614 17110 3959
83077	3766 13520 4003 11142
83078	12130 16878 4275 8035
83079	2951 11480 502 5889
83080	17900 7223 8812 264
83081	11652 12889 7909 6958
83082	9869 6682 3735 17317
83083	6147 1825 10119 363
83084	16455 8055 12480 6233
83085	7447 2545 9778 3199
83086	10910 4370 17932 3893
83087	3759 2815 8776 2059
83088	2181 7192 330 12512
83089	11114 2748 10268 3966
83090	12115 13338 10468 4720
83091	5126 17734 12639 8107
83092	5742 355 2238 8067
83093	8640 10566 10967 11915
83094	1947 14773 1736 3511
83095	15924 3127 13277 9566
83096	1564 16584 927 1356
83097	14045 14122 17164 8886
83098	8621 14660 16156 7406
83099	2046 2253 11180 5784
83100	2285 2888 13679 1696
83101	12645 7961 4832 9858
83102	5910 11704 7839 10037
83103	7319 1394 12965 16625
83104	9510 2372 8491 16854
83105	7835 7636 4874 8917
83106	16987 15900 8862 16287
83107	1550 4368 3562 12466
83108	1460 10793 9150 1411
83109	2155 12127 12219 390
83110	5181 17955 10864 2519
83111	11911 15122 17235 10390
83112	16684 17044 10148 936
83113	17879 11173 7830 10820
83114	9045 12311 13150 14572
83115	15184 723 3724 13473
83116	1448 17522 10893 3503
83117	14906 13151 8199 9927
83118	11596 988 8998 16314
83119	8857 1622 352 14594
83120	10932 14869 15168 4593
83121	195 1564 7392 5241
83122	10134 17970 10368 6036
83123	17591 2542 9409 2677
83124	8881 16059 8265 3933
83125	15513 2775 5225 17555
83126	1505 2357 17710 4478
83127	12057 9821 10632 3776
83128	8830 13312 758 17283
83129	741 2069 13631 16871
83130	16199 1029 8060 8777
83131	9660 11593 3105 13916
83132	8545 7798 16347 10739
83133	2513 7646 9795 10999
83134	15162 16025 1119 11127
83135	1145 5623 11393 9119
83136	1805 14626 13728 11573
83137	14427 8654 7122 15470
83138	7708 4375 15522 5436
83139	17613 14185 13242 6504
83140	14163 10085 6929 6155
83141	17599 9858 5617 15939
83142	15418 2613 1977 17775
83143	8927 9801 2651 10894
83144	5822 2604 5054 14001
83145	2818 6046 1737 2728
83146	15390 10695 6480 2901
83147	1046 4210 10650 9843
83148	11243 17430 8888 11469
83149	12045 15781 8290 17682
83150	753 12548 11296 11650
83151	14267 17428 587 4489
83152	7646 5486 308 13168
83153	7538 10585 3456 13996
83154	12796 10973 3905 12485
83155	2907 8217 9272 14145
83156	16999 15377 8935 11597
83157	11333 12180 2489 184
83158	3618 13139 603 14988
83159	9414 13855 9761 15059
83160	14670 47 2986 2059
83161	8366 4860 181 7851
83162	4674 15384 7961 13586
83163	10425 13530 2138 12239
83164	14339 2037 3759 396
83165	10971 16623 4656 3423
83166	1094 4556 17830 12301
83167	16778 6219 15088 15764
83168	1320 7835 17707 1580
83169	3028 7141 9555 12522
83170	14172 15614 10089 17812
83171	3980 6407 11595 3498
83172	2928 8293 14540 11691
83173	8509 15182 8200 10122
83174	16885 1727 13838 620
83175	10148 7493 2577 10614
83176	13018 14579 4301 2336
83177	11685 14590 13792 16169
83178	13856 15585 12217 8597
83179	4921 3232 10792 4852
83180	14320 17660 861 1036
83181	748 12410 212 12828
83182	9614 17153 2567 9722
83183	1359 76 17816 2914
83184	4730 9761 5780 13625
83185	15113 9272 6516 6006
83186	7551 13602 6105 17280
83187	5331 11750 13430 5915
83188	10155 10815 6983 1200
83189	9146 4627 4671 339
83190	6455 17630 5828 11322
83191	13403 13925 1227 2312
83192	17074 11348 9186 12661
83193	15585 17946 16609 3282
