Course	Room	Teacher	Time	Students
9340	955	3842	1	4217 6756 7794 9371 12807 14607 20897 31008 32618 36268 41399 42936 60430 60692 69258 75189 88569 91768 94597 102692 104947 106284 111131 111254 123588 128627 131122 131570 133159 134195 142105 
9341	785	8850	18	508 9058 19908 23229 24819 24975 25759 38655 40202 42182 42247 49506 56061 86020 86293 88433 90813 91456 105095 105924 113755 118244 119040 121151 121503 128427 133272 135620 139091 141151 141551 
9342	727	6829	13	6022 19919 20794 21578 22978 29096 44059 57595 59906 62400 65042 68131 69782 78059 85906 99652 109658 110830 113048 117675 120113 126156 131036 135777 137693 137860 142698 
9343	876	989	5	3645 7214 8704 13151 16032 20488 26386 26836 41661 42431 48207 59738 62083 93582 95516 95679 98852 105183 117986 124699 133126 
9344	467	5028	15	84 8301 18636 19458 21342 21427 23107 31297 31807 38561 40480 41153 49771 54841 56767 68728 70205 70871 72440 79033 82408 85580 88939 92956 102213 107908 116883 130413 
9345	961	6509	1	9839 12224 13314 25048 27509 30123 32363 49236 56162 56280 63205 65565 68346 73907 76136 77918 79128 80522 82209 84702 97419 102993 113361 115048 119349 130030 
9346	440	7769	6	7967 8613 14982 18533 32277 36215 37172 46397 49510 53638 53724 56295 60049 64315 69464 77940 80340 86672 91442 95319 113364 115669 128022 133376 
9347	142	3819	18	5610 5713 8774 14938 22369 27874 31480 36334 38460 41063 49507 50097 50637 54031 55380 55687 63854 67829 67877 76683 78495 98745 101544 102511 102893 103696 106393 106914 111971 115717 116276 124535 124708 126805 127530 127795 128007 141088 
9348	194	326	19	4446 6580 17015 18099 19246 20726 22834 27009 27366 27965 28124 32559 34211 34266 35090 43777 47030 49283 62261 63781 64512 67745 72044 73445 73896 76833 89169 91699 97767 104849 113885 116042 117294 120672 124760 129295 129948 132620 133485 139758 143807 
9349	538	5927	15	5038 7473 10091 10286 11960 13939 20209 28446 35615 55030 55302 56496 57836 66591 70546 70938 71285 76862 80565 84623 86169 93308 98902 104201 116908 117299 118401 118469 118648 122606 123448 129361 140821 
9350	473	6078	14	1212 2819 15713 21374 24478 32471 36391 41408 43477 49675 67315 72829 74796 75176 76253 83848 85234 86577 88326 93410 94361 98598 99228 103681 107393 109791 110306 110664 113089 114158 118629 120532 123998 127684 128921 142057 
9351	833	5580	7	13247 31211 37324 45762 49504 59102 70846 83897 87654 93733 105063 112350 115289 118823 119120 121557 122619 133322 134038 134596 135060 136017 137871 142181 
9352	985	3090	16	5174 13346 22408 26697 33493 40146 43500 55542 60168 61013 61430 65250 69500 74719 75869 76487 78698 81984 82637 91241 94672 95549 98241 103009 103822 105100 121007 122875 128633 132383 135184 
9353	271	6849	11	6278 19677 23348 28217 33612 45229 51103 51692 59018 59397 62043 77143 82366 92612 97050 97512 97711 103115 105418 116759 124901 132128 134405 139904 
9354	288	5179	13	5110 6799 9497 14109 17990 29293 32716 34014 41157 42280 47508 51319 56249 64290 67419 79579 88137 94353 99825 104358 105475 115014 117050 118523 121866 123250 128089 133316 137224 143539 
9355	714	2442	11	1515 7271 11646 12819 18407 18963 21732 26294 26486 29571 29866 32259 37183 37911 38254 39782 42799 44841 48810 50333 51162 52061 52643 60374 65552 66983 70922 71340 74890 75093 78376 87469 90015 109923 112198 116174 119059 120040 124545 143435 
9356	68	85	19	4323 8169 18809 18902 19771 20572 28096 30385 31247 35222 38049 39510 40346 41490 44006 44666 52897 55392 63035 63217 68543 73700 75402 83814 87825 88213 91086 93080 97960 98318 99147 100477 106262 109047 116582 122184 123728 129072 133258 136358 137943 139636 
9357	141	2679	19	1821 4322 8507 17063 17217 28995 32542 37345 43502 44693 50458 54900 55181 56467 58588 61676 61725 68146 69837 75405 81991 83431 87175 92308 102562 109792 110276 110477 114741 115920 116864 121532 123376 128132 132329 132798 139560 
9358	255	3689	18	434 1579 1944 5415 12332 19357 22264 22975 23497 23912 25962 26985 39492 43478 46057 50669 58027 59282 64738 69077 74892 82963 86730 88129 89712 113555 114333 117791 118866 121038 124220 125584 126055 131355 132127 137063 142290 142942 
9359	900	8580	11	1982 6178 7789 12080 14812 19145 22057 23477 26459 28703 30027 30545 35263 37623 39654 54778 57569 57994 61001 69431 70471 71518 73300 74177 82961 87702 88075 99721 101275 104978 110661 114400 114992 115544 119408 123248 142359 
9360	178	7841	7	9094 16180 18950 20114 38093 43503 46059 46312 46413 51207 59615 61659 63437 72406 89946 94153 101273 106535 108290 111762 126902 137925 138324 138693 139841 140945 142284 
9361	895	6628	18	639 6068 6123 6619 6963 10793 17834 21049 24149 31337 33926 50442 53694 64023 69397 72985 81739 82834 91094 93567 94518 98782 103843 105857 110732 111690 131071 134158 138126 142351 142511 
9362	619	6944	12	5722 8042 8346 8858 10237 13844 14317 14469 22879 25170 25430 28593 29333 29501 40740 55203 56870 57640 59639 66249 68289 69623 72405 74714 79954 82084 82648 84594 87575 88707 90970 95083 96983 103887 114982 
9363	377	8652	13	8606 9878 10627 17290 30043 31114 34860 37304 40034 42338 48077 49289 53436 58120 63489 67129 68295 78008 79872 86165 88818 89257 91498 96283 111936 112001 112223 116122 120176 129531 137841 139857 140082 
9364	25	4603	19	8708 10671 24077 26853 26996 28369 41707 44676 45075 46631 47520 51500 54387 67537 70519 76270 76367 81285 83366 84171 90824 90923 92611 107033 113918 115516 123691 127669 134102 137101 
9365	243	6065	15	9011 10870 34360 44500 45022 47505 53704 53920 59188 63038 66760 68164 69549 71795 73202 97172 98468 106826 110482 116277 116713 119258 123648 127980 131885 140380 142047 
9366	237	4937	7	2908 4851 6132 7155 9784 10687 12695 13706 17018 34895 37272 43679 46028 51467 51656 56808 60294 64827 65637 67621 70802 72246 72743 76925 79059 85739 89004 98092 99282 100723 115252 121930 122510 123540 135753 
9367	901	6356	8	2135 9045 13048 16796 20634 24030 24232 31943 34141 35801 41803 43933 44165 54270 58425 70429 77940 84029 84326 94849 99569 102182 103116 115061 138537 140103 
9368	120	2042	18	7979 9337 13392 13443 16448 33108 33690 36877 42988 43169 44452 46814 51823 53249 61431 64681 67113 68647 69079 77061 85284 85287 87693 88803 94428 109661 110772 113234 115459 115509 123506 130854 131161 132133 134065 136169 136342 139683 142151 
9369	663	59	14	3350 4766 8220 11805 22260 22682 24064 26152 27889 39098 48574 55076 57983 58120 65063 66531 67994 76210 94891 97130 100453 103375 104058 108242 109876 112150 113531 126494 129571 133163 139960 140554 140804 
9370	30	1227	19	84 651 1062 1750 2209 3115 6414 10139 16330 20123 25165 25401 29806 35322 36096 41091 43987 45292 47890 48145 49825 50141 52053 53360 53700 56406 56849 62128 62508 74549 84847 85581 90597 99418 100273 104199 105857 130294 131595 
9371	501	8542	5	4468 7941 12230 18025 21357 25734 25933 35730 36744 43312 43334 44630 44697 61449 64329 67076 70444 76358 77957 82978 83861 86542 86625 91007 93160 97828 109857 109954 121889 127094 
9372	999	3516	9	839 3129 7331 10828 12069 12342 22685 31133 35859 35980 38976 39843 41269 44623 47428 56538 56707 65839 70335 75481 75948 78846 89832 94073 95340 102085 102163 104098 106341 107780 108461 112451 127520 
9373	995	2525	16	13349 15047 15128 21671 29091 34429 35329 36477 39227 40198 45801 51697 58380 62974 74223 74391 83014 95650 101721 101754 107744 113614 113878 117391 122641 124505 128825 129631 134056 140168 142062 
9374	510	7628	17	8713 13389 21074 32521 32889 33185 36355 38879 40685 43359 51101 55445 60192 87843 90522 95454 101955 106757 107720 108543 110339 110823 116550 126433 130515 131084 138024 141788 142753 
9375	570	7246	18	4402 8788 15076 20603 34963 38641 39724 45021 45332 51767 52491 53226 55619 62218 62454 76244 87375 88886 92238 93409 93441 93762 97537 101567 102262 103203 117445 118988 127096 127424 128812 130328 133704 136047 
9376	452	944	10	7812 8348 19779 24028 26087 33849 37139 42251 42437 48195 54540 55110 67000 74026 81862 99007 101772 109423 111949 121757 125032 126397 128349 132204 135106 
9377	510	5011	18	4080 5779 13859 15255 28113 30072 34897 35282 37858 38653 38702 39633 40990 42124 46918 50335 89224 93806 99244 108923 110752 114317 114783 115277 130663 133564 134090 135346 141005 
9378	998	2663	16	3252 6932 20608 21809 22127 26836 31649 35507 38999 46384 50005 52246 60267 61153 65676 74292 79730 81680 84235 84768 85606 90191 98357 114846 118134 118171 120562 124796 134710 141174 142894 
9379	58	3934	0	5889 28467 30708 34067 41110 44662 47324 53314 62906 69562 77636 85316 91686 96050 99292 103713 116808 134590 135447 138355 139674 
9380	533	4170	17	6562 21412 24286 29396 29465 33134 39107 40248 42554 43267 44248 52691 62265 77192 85582 95268 96381 100410 101638 101893 102954 112966 113552 122537 122992 123187 125528 138387 141688 
9381	993	2447	11	11998 12885 17683 20488 20809 24226 24867 41411 42442 43634 47663 61632 64351 65372 71740 76218 76337 78621 93786 94244 98880 107911 112702 114362 126403 130042 132838 134045 138846 
9382	729	729	17	2132 2756 6843 13187 27451 29315 34819 36216 37447 39595 44981 46133 50512 56018 58488 58864 59795 59816 63670 74786 74902 78158 78433 84709 88522 90585 99724 104477 105724 108448 112661 116171 120756 122166 142770 
9383	514	3740	2	4633 6617 6810 15323 16995 18733 21849 24063 29230 31416 36611 43841 44978 48482 54810 55086 57163 65317 66676 67371 73733 75362 77715 79181 81256 88285 88633 90106 107463 109945 116680 129981 130325 132934 135725 141627 142069 
9384	105	1116	0	2116 7150 10891 12829 22860 30191 33730 39649 40766 41197 41800 47936 51925 57553 69686 71163 71762 72825 74310 78569 78678 79827 81345 83589 88595 96341 109291 112851 128580 129841 130264 136533 137752 139500 
9385	696	2661	15	444 1890 10916 14727 21018 21220 23240 23382 25560 40174 42001 46546 53949 61987 65342 67277 70776 74479 81817 88118 92344 102470 102567 105514 113935 121875 121972 125406 126368 132852 133749 134092 138394 140582 141019 
9386	11	2023	9	377 13078 22092 24992 29091 44648 47285 50231 50898 53129 54956 55453 62808 64277 69788 69849 70978 71074 73651 74724 88190 97775 98052 102627 103147 111411 111619 113267 119577 120919 121626 132596 
9387	642	5727	12	1942 3325 7112 7820 19700 22147 22328 44859 47049 47582 49234 52592 52986 55378 56836 57682 64114 76947 87173 89157 95378 96536 96852 101295 111750 131102 134405 136464 137634 138099 140807 
9388	31	6980	19	3783 8071 8598 9874 24592 31680 32318 36944 40001 43478 45039 46409 49585 51393 54200 60848 64353 65297 66386 75187 80136 96379 99480 100598 107072 107532 109915 111393 116494 122133 122333 122452 129663 132182 132790 133454 142002 142353 
9389	675	3416	16	6238 7440 13108 14794 17117 22280 29365 38785 39069 50647 53269 55606 61342 63344 64043 64842 64869 66125 67063 69761 75195 77276 79722 92626 100808 110542 114328 115081 116072 117174 117452 120740 125892 127785 131336 132121 133513 
9390	881	7517	17	2874 3256 4919 7319 11880 12196 16102 17470 23338 36565 43574 45029 45883 51989 52143 60802 65219 66653 76651 79625 80342 86341 86921 91112 99018 100792 120058 123333 126010 127864 128762 131390 134829 139472 140804 
9391	767	7602	15	3225 5122 6462 8976 14413 14902 15231 21431 22231 32436 37069 38836 39013 46637 48662 52947 62362 62553 67176 68026 78691 81092 89508 98135 100371 102766 103800 107661 111072 116408 118223 118353 119266 137570 140137 140387 
9392	908	7345	17	7724 9233 20256 20932 28426 29711 30117 32155 33075 33383 35763 38070 41280 42975 50533 50664 51610 53358 60582 64244 68246 69196 75269 75588 79932 85185 87014 87745 90963 91748 102494 117363 125844 129828 132047 133238 136650 137470 
9393	685	4393	14	953 4871 9104 9365 10236 10623 12748 21512 24692 26823 33053 33679 34047 35604 43386 46358 55803 64779 66315 83678 85839 91883 93847 97826 104968 110959 113813 114752 115946 120208 129886 133781 139490 
9394	113	1165	0	680 998 9849 10403 17286 25189 42773 43153 47004 53849 56120 64524 65648 73463 77254 86391 90747 94572 95133 95885 105236 106550 107701 108728 114995 119579 121020 122527 123220 124317 125935 136251 
9395	196	6276	0	1638 6618 9434 10340 14234 19347 30094 40998 43628 55248 58368 58727 80173 86227 90744 104137 106884 108364 118892 120739 127247 
9396	154	6561	19	2136 9700 11854 12096 16217 18857 24133 27700 31081 31126 34130 34505 40405 47049 50387 51668 56938 59923 61495 62711 64782 68073 74473 74805 77338 81500 89645 93886 98343 100905 104708 105789 107041 109132 116648 129746 138465 
9397	367	7577	16	13307 17424 19976 27163 34728 36728 40805 41654 43851 43863 46200 46987 50143 50928 57972 63506 66396 67137 79332 87270 88945 89588 92120 98905 111151 122450 124816 126303 128677 132114 
9398	335	8711	7	2639 5894 13781 29492 33637 36155 45252 45448 48379 50818 56296 58759 59200 63965 66729 69121 70976 72325 88379 89064 90669 95424 100453 107734 110828 118928 128720 128799 136377 139847 141476 
9399	410	754	18	5900 13476 17565 18142 21372 23096 23397 23635 30011 33125 33551 35628 36675 40748 41776 55941 57652 75222 78038 85197 88467 88610 94539 106606 107316 107604 107990 108531 110766 114292 116205 123105 126828 129309 131356 139776 
9400	688	7821	12	5314 9875 14781 25041 28616 34745 42657 43302 46786 50371 51336 58307 70797 74326 80037 82733 91576 93745 96200 96319 102036 107601 116860 119563 119857 120277 121133 123455 125464 129181 131978 137965 
9401	563	729	5	1371 3101 14508 15093 24265 26618 28266 34272 36556 44337 50106 51240 51421 54335 58383 63265 68115 70833 73661 73916 80748 81100 81374 82846 84696 85167 101655 104126 114080 121781 138257 
9402	374	5803	8	3733 6140 12876 16433 17321 18510 23846 29620 37230 41853 42535 53711 62769 63815 68760 73698 82164 86462 86581 98515 100872 103859 125860 137333 
9403	338	8484	7	526 6374 12872 12999 18173 32751 35819 42771 49090 49282 52284 54086 54249 58392 60913 61908 64042 64723 68150 73541 73801 79814 89457 99342 100800 101843 119462 124991 125342 129861 
9404	234	6522	17	1603 2677 7031 9624 15060 33237 36684 38888 53095 57663 57989 58353 65126 66986 67687 74980 87316 91814 92657 99577 103271 103473 104787 120274 126565 133009 134900 136591 138715 143822 
9405	414	2412	10	2576 22025 27034 27222 32079 36979 46949 47466 51154 64894 67005 75232 75781 75890 78546 80902 85328 86848 88299 89368 94392 98805 99346 104331 106835 111914 113309 119216 123672 128097 129901 139549 
9406	386	3853	17	15276 36816 39338 43753 44600 58440 61873 62332 67241 74726 86169 90088 94340 100169 100291 101015 103557 104915 107927 116586 123892 127893 129601 131450 132456 132916 136095 141862 
9407	750	7274	16	5 822 1873 18122 28146 31819 32523 33542 40028 40936 44156 66200 67535 74211 74805 75559 85842 86406 88330 89923 98509 103558 104308 107696 114998 116876 117770 127595 137188 139908 143171 
9408	714	4349	12	3027 5446 13420 15261 20181 20608 27333 30864 36913 38128 38427 42891 45805 47890 51201 52760 56844 57953 60367 65490 70212 76534 78076 80744 83208 86945 87547 101236 108228 109935 114748 132718 134458 140151 141585 142864 
9409	631	5445	2	7808 9563 19070 22057 40427 46620 49411 51218 62342 66358 67902 70378 72490 72712 79674 83123 84579 88514 96283 98932 100352 110451 111903 112397 116075 124901 132327 136751 138152 
9410	900	705	12	829 1881 7201 14913 17972 19988 28121 29921 32561 44487 48014 49389 56074 66887 69730 70366 74733 77660 79189 79958 81581 90843 96413 98341 99749 109020 117745 123664 127107 131146 131384 131897 139621 140506 140883 142496 
9411	245	189	18	5550 7611 11142 12434 16469 16974 20602 21423 24401 33109 53758 54518 56478 61596 79311 79553 87307 87594 90856 94471 98108 98330 102270 114577 121598 123790 127219 131301 132315 135837 138107 140620 
9412	84	5442	19	5767 8176 13582 14165 15712 17349 27148 36278 41171 41946 44088 48687 58678 60333 61936 72520 75596 78854 80867 85396 88485 97304 100041 103649 108379 109874 112743 113573 114881 118243 118478 118560 143201 
9413	431	3948	7	1505 9260 17314 18264 26284 26925 32586 43522 49238 50749 53005 64592 70492 72174 81175 86388 87770 95930 115346 118271 122557 122867 125360 128739 133428 135372 141583 
9414	211	4212	18	539 14791 18113 20129 23434 27686 33444 37456 42085 43462 44050 46530 50685 53625 69613 73339 74765 75096 79981 81797 83159 90659 91402 94291 114998 116168 116394 121968 126872 130857 131275 135223 139562 
9415	723	7894	14	4578 16809 23149 28781 31224 32670 36765 40848 44592 47610 55946 56266 57624 63469 63714 72419 75141 76237 78322 81878 81951 89391 91333 91521 92414 95241 97798 97912 103264 105862 116795 120026 127374 141846 
9416	869	1848	16	1212 4359 5139 11066 13003 18155 27765 30874 32120 34753 36889 37085 38317 40684 44064 49269 60564 62712 73376 75309 75346 79088 79162 85698 88188 89397 100936 103111 104954 105811 112766 113791 114960 126231 126956 127258 136966 139416 
9417	791	3766	15	18057 22936 26399 26421 45231 47713 53152 59130 62981 67751 69237 74959 77228 80595 84330 88763 92613 94875 95316 101444 107588 111005 112930 113373 114825 125831 126635 133021 135384 138240 139502 
